,Airline,Review,Review_Lemma,Keyword,Sentiment,User Contribution,Recency,joy,sadness,fear,disgust,anger,category,final,Area,Class,From,To
4229,Etihad,"If you plan to fly any long haul flight with the airline I would suggest a hearty meal before hand or you will land at your destination hungry as we did.
","if you plan to fly any long haul flight with the airline i would suggest a hearty meal before hand or you will land at your destination hungry as we do . 
",hearty meal,-0.273848,53,06-2019,0.29948800000000003,0.30848200000000003,0.138195,0.07015199999999999,0.16131900000000002,food,0.021073973718388,International,Economy,Manchester,Kuala Lumpur
4230,Etihad,"And when you land from Paris to Abu Dhabi in the night flight, no breakfast, nothing to eat in economy.","and when you land from Paris to Abu Dhabi in the night flight , no breakfast , nothing to eat in economy .",breakfast,-0.7781100000000001,30,12-2018,0.174219,0.151545,0.093654,0.07294500000000001,0.08686,food,0.018454048453872,International,Economy,Paris,Abu Dhabi
4231,Etihad,Didn't enjoy the meal at all because of this defect.,do n't enjoy the meal at all because of this defect .,meal,-0.8790190000000001,126,10-2018,0.21403000000000003,0.235533,0.021449,0.208879,0.045489999999999996,food,0.017944574332963002,International,Economy,Abu Dhabi,Sydney
4232,Etihad,"Throughout the entire flight, no snacks, tea or coffee or even water offered.","throughout the entire flight , no snack , tea or coffee or even water offer .",snack,-0.410099,307,11-2018,0.174219,0.151545,0.093654,0.07294500000000001,0.08686,food,0.016745215480786002,International,Economy,Sydney,Abu Dhabi
4233,Etihad,Although a scheduled 2 hour layover I had only time for a quick shoer and not even a drink.,although a schedule 2 hour layover i have only time for a quick shoer and not even a drink .,drink,-0.8952950000000001,558,09-2018,0.274091,0.439975,0.097741,0.056972,0.08343400000000001,food,0.007429121666999001,International,Business Class,Edinburgh,Brisbane
4234,Etihad,& I could not understand the hostess even after asking 3 times what the meal options were.,& i could not understand the hostes even after ask 3 time what the meal option be .,meal option,-0.8303950000000001,29,08-2018,0.212592,0.456293,0.042135,0.07642,0.041487,food,0.0032105996139450005,International,Economy,Frankfurt,Abu Dhabi
4235,Etihad,"To add insult to injury, cabin crew came up to me saying here is your Kosher meal, again not ordered by me.","to add insult to injury , cabin crew come up to me say here be your Kosher meal , again not order by me .",Kosher meal,-0.695117,318,02-2019,0.22589,0.30990999999999996,0.035824,0.075835,0.073027,food,0.002047775666202,International,Economy,London,Bengaluru
4236,Etihad,"However, after serving for one time, no one bothered to follow up if I need anything more as I only selected to eat one item out of many other options in Ala carte menu.","however , after serve for one time , no one bother to follow up if i nee anything more as i only select to eat one item out of many oth option in Ala carte menu .",Ala carte menu,-0.755787,207,08-2018,0.137515,0.32540399999999997,0.023267,0.029311,0.054772,food,-0.00164056221018,International,Business Class,Karachi,London
4237,Etihad,Still no meal.,still no meal .,meal,-0.708431,158,07-2018,0.166381,0.17788800000000002,0.123704,0.07294500000000001,0.08686,food,-0.007431791940774999,International,Business Class,Abu Dhabi,Melbourne
4238,Etihad,The only way that generally an airline is judged by most people is seat comfort and food.,the only way that generally an airline be judge by most people be seat comfort and food .,food,-0.48189099999999996,137,04-2019,0.31972399999999995,0.337495,0.00936,0.118591,0.16856,food,-0.009365689867711,International,Economy,Dublin,Abu Dhabi
4239,Etihad,"and I never found a single piece of lamb in it, even if the lamb had been found it was rather a disgusting tasting tomato and onion dish anyway!!","and i never find a single piece of lamb in it , even if the lamb have be find it be rather a disgusting tasting tomato and onion dish anyway ! !",disgusting tasting tomato,-0.6126149999999999,32,05-2018,0.412571,0.337798,0.068236,0.137776,0.08884700000000001,food,-0.012449078859986,International,Economy,Abu Dhabi,Sydney
4240,Etihad,"Unfriendly staff, dinner - terrible choice, tasted awful.","Unfriendly staff , dinner - terrible choice , taste awful .",dinner,-0.987718,1,04-2019,0.0,0.0,0.0,0.0,0.0,food,-0.016711816861654,International,Economy,Singapore,London
4241,Etihad,However found it strange that after the first meal the snacks and drinks were up for sale and nothing more.,however find it strange that after the first meal the snack and drink be up for sale and nothing more .,first meal,-0.9151299999999999,122,07-2019,0.443579,0.265214,0.04771,0.027426999999999997,0.020145,food,-0.017922943663792,International,Economy,New Delhi,Barcelona
4242,Etihad,We were starving with no food at out disposal .,we be starve with no food at out disposal .,food,-0.711186,56,11-2018,0.174219,0.151545,0.093654,0.07294500000000001,0.08686,food,-0.026102048069216,International,Economy,New Delhi,New York City
4243,Etihad,Service was lacking - had to get my own 2nd drink.,Service be lack - have to get my own 2nd drink .,own 2nd drink,-0.773184,3,09-2018,0.299583,0.429479,0.088918,0.083303,0.154581,food,-0.028507081268927002,International,Economy,Melbourne,Rome
4244,Etihad,Films a bit boring food very good.,film a bit boring food very good .,food,-0.723301,482,05-2018,0.31758200000000003,0.503995,0.142006,0.109819,0.049038,food,-0.029612409812839,International,Economy,Manchester,Abu Dhabi
4245,Etihad,Buffet dining only now --the glory days of A LA Carte are over with the cutbacks!,Buffet dining only now --the glory day of a LA Carte be over with the cutback !,Buffet,-0.239379,344,12-2018,0.185665,0.139673,0.08666900000000001,0.069414,0.083607,food,-0.03529856937226,International,Business Class,Abu Dhabi,Bangkok
4246,Etihad,"We asked for an additional sandwich, which we were told was not available on this flight.","we ask for an additional sandwich , which we be tell be not available on this flight .",additional sandwich,-0.596781,66,09-2018,0.194174,0.070924,0.060236000000000005,0.216085,0.036876,food,-0.035436989507087006,International,Business Class,London,Manila
4247,Etihad,No food again.,no food again .,food,-0.623862,102,11-2018,0.174219,0.151545,0.093654,0.07294500000000001,0.08686,food,-0.041015336031005,International,Economy,London,Male
4248,Etihad,"Same arriving in Sydney, except no choice- a chicken and pasta meal!","Same arrive in Sydney , except no choice- a chicken and pasta meal !",pasta meal,-0.733816,3,05-2018,0.324329,0.14158199999999999,0.009056,0.45024200000000003,0.045162,food,-0.041898140974179,International,Economy,Sydney,Manchester
4249,Etihad,"The important things with etihad never ever try long transit at Abu Dhabi airport, not same as another 5 stars airlines they will give u meal voucher or transit hotel lounge/voucher but etihad","the important thing with etihad never ever try long transit at Abu Dhabi airport , not same as another 5 star airline they will give u meal voucher or transit hotel lounge / voucher but etihad",u meal voucher,-0.375656,45,12-2018,0.31088699999999997,0.16833599999999999,0.017601,0.133056,0.009701999999999999,food,-0.046169304003602994,International,Economy,Bangkok,Istanbul
4250,Etihad,no dessert or fruit not even a small water tub.,no dessert or fruit not even a small water tub .,dessert,-0.748351,1,04-2019,0.300492,0.5075029999999999,0.059965,0.066578,0.080059,food,-0.051563463920477004,International,Economy,Dublin,Bangkok
4251,Etihad,"Only one meal during 14 hours, and in order to get something to drink it took around 20 minutes minimum due to the lack of staff !!!","only one meal during 14 hour , and in order to get something to drink it take around 20 minute minimum due to the lack of staff ! ! !",meal,-0.896018,81,08-2018,0.324635,0.37651399999999996,0.027714999999999997,0.224996,0.09515,food,-0.05755424993554,International,Business Class,Abu Dhabi,New York City
4252,Etihad,"Not good selection of beer Bud or Stella

Out of choice will not be using Etihad again

","not good selection of beer Bud or Stella 

 out of choice will not be use Etihad again 

",good selection of beer Bud,-0.774908,234,01-2019,0.616369,0.123386,0.027415,0.04817,0.033598,food,-0.059096809080054,International,Economy,London,Manila
4253,Etihad,"I wish I had of just picked from the ""all day dining"" menu.","i wish i have of just pick from the "" all day dining "" menu .",day dining,-0.797363,86,10-2018,0.428149,0.226604,0.088247,0.048271,0.071723,food,-0.071006136989747,International,Business Class,Melbourne,Abu Dhabi
4254,Etihad,"With no offer of a drink either.
","with no offer of a drink either . 
",offer of a drink,-0.77967,86,02-2019,0.299867,0.272517,0.106483,0.12489600000000001,0.10328299999999999,food,-0.073128645911946,International,Business Class,London,Abu Dhabi
4255,Etihad,"All the trays in our row were sloping towards us, which meant the tray and drinks kept sliding off.","all the tray in our row be slope towards us , which mean the tray and drink keep slide off .",drink keep slide,-0.359958,170,01-2019,0.297317,0.25851799999999997,0.104001,0.143782,0.090425,food,-0.074002241213483,International,Economy,Abu Dhabi,Sydney
4256,Etihad,Food was fully compromise with cheap food.and breakfast sandwiches was useless as well.coffee I will not recommend at all.,Food be fully compromise with cheap food.and breakfast sandwich be useless as well.coffee i will not recommend at all .,cheap food.and breakfast sandwich,-0.86771,100,11-2018,0.561121,0.11843599999999999,0.07073,0.20730700000000002,0.146848,food,-0.074579287836459,International,Economy,London,Abu Dhabi
4257,Etihad,"service on board and the food selection is not the best and on my return leg for Abu Dhabhi the air hostess was extremely unhelpful and appeared totally unhappy serving business class passengers.
","service on board and the food selection be not the good and on my return leg for Abu Dhabhi the air hostes be extremely unhelpful and appear totally unhappy serve busines clas passenger . 
",food selection,-0.949944,110,02-2019,0.346319,0.220325,0.148592,0.247795,0.026513,food,-0.075548685784986,International,Business Class,Sydney,London
4258,Etihad,"Really Etihad, not enough soup, in business?","really Etihad , not enough soup , in busines ?",enough soup,-0.803006,16,07-2018,0.174219,0.151545,0.093654,0.07294500000000001,0.08686,food,-0.084257806025283,International,Business Class,Tokyo,Abu Dhabi
